psi_0,psi_1,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,distance_class_1,distance_class_0,u_detect_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_1_0,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_predict_proba_0,correlation_predict_0,correlation_predict_1,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,0_nr_outliers,1_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,0_iqr,1_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,0_uniqueness_ratio,1_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,0_sparsity,1_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.04272427244446734,0.05846942287580374,0.01143943352880849,0.007996639515044758,0.0004000533461369923,0,0.9940313345410581,0,0.02619633816402083,0.033412198781356595,0,0.49061113825640595,0.28730823512846065,0.0110765614822212,0.9867021350190294,0.5159000144490394,0.2856103039895737,0.0097302786041214,0.996977282650486,0.5037325210946006,0.4899017618598653,3.00000089999998e-14,0.9999998999999902,0.4962674789053994,0.4899017618598652,1.0000000994736041e-07,0.9999999999999699,0.49,0.5024183937956914,0.0,1.0,0.12953195720771354,0.6908561030552881,-0.38123789779615885,-0.6908561030552881,0.3812378977961587,-1.0,-0.6739482798767608,0.37220156318731457,-0.9943726295618914,0.9943726295618917,0.37032697444831897,0.19756945566048717,4.60517018598809,0.4505495208515907,0.3963956002692304,0.19029897657194395,4.60517018598809,0.48368048827576887,9.483758483813499e-06,1.1782438131018062e-13,3.162407926965755,0.7282577576123261,0.0022487292615655636,4.007050770795042e-07,3.162407926965755,0.2717422423876741,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.42926085023623756,0.46097134061836403,0.999999737764645,0.9999997377646449,1.0,1.0,1.0,0.56,0.56,0.02,0.0,0.0,0.0,0.0,0.51,0.02,0.05333333333333334,0.9412785839721924,0.05333333333333334,0.9412785839721924,0,109.8968711228699,3,2,142.9705859568412,0.5,0,0.99,0.99,0.99,0.98,0:100,,,,,0.9783004982013438,0.9891502534506268,0.9891502534506268,0.9891502534506268
0.03693126961547079,0.048881836091472584,0.02406386034272721,0.01331490272221928,0.0004000533461369923,0,0.9894054933849982,0,0.02771700175209703,0.03686203557795384,1,0.49700218298944315,0.29201587589131045,0.0110765614822212,0.9867021350190294,0.5185039749938634,0.30349809514217624,0.0097302786041214,0.9834033315608854,0.5065333208570264,0.49201749985460025,3.00000089999998e-14,0.9999998999999902,0.49346667914297365,0.49201749985460025,1.0000000994736041e-07,0.9999999999999699,0.49,0.5024183937956914,0.0,1.0,0.09488075907731197,0.6426982570156694,-0.4341347992166788,-0.6426982570156694,0.43413479921667875,-1.0,-0.627538058847932,0.42811847938470204,-0.9959524505880389,0.9959524505880389,0.37340394754391726,0.20116462074628344,4.60517018598809,0.4859564848232353,0.3774043391413707,0.16719611940963047,4.60517018598809,0.4877930494494077,1.3156816983041583e-05,1.2686370321076016e-13,3.3259943915384627,0.7336777524405391,0.00272491393513763,4.4868284604414007e-07,3.3259943915384627,0.2663222475594611,0.0,0.0,0.6929471672244782,0.0,0,0,0,0,0,0.49833279509413453,0.5057443562410405,0.9999990735130166,0.9999990735130166,1.0,1.0,1.0,0.6,0.6,0.02,0.0,0.0,0.0,0.0,0.51,0.02,0.08266666666666667,0.5202183194277594,0.08266666666666667,0.5202183194277594,0,109.22119350554435,4,2,143.90679846420608,0.5,0,0.99,0.99,0.99,0.98,30:130,,,,,0.9851453415376563,0.9925726733037614,0.9925726733037614,0.9925726733037614
0.06493059469873513,0.06581140060215578,0.01331915563572459,0.006737227281466291,0.0,0,0.9953360942326472,0,0.02387483059165838,0.03578868779741291,1,0.5115944223588706,0.2887257932702077,0.013401115094512,0.9867021350190294,0.5666176066576761,0.2981003900541966,0.0124813427716726,0.9834033315608854,0.49710801601372334,0.4943616390481835,3.00000089999998e-14,0.9999998999999902,0.5028919839862767,0.4943616390481834,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,0.030749152162818066,0.699051544970061,-0.4181341267569222,-0.6990515449700611,0.4181341267569221,-1.0,-0.6833666036256497,0.41812140654340696,-0.9971613134564619,0.9971613134564619,0.4000489493473256,0.2441151084303015,4.60517018598809,0.5027626427281373,0.43372304050997756,0.21574102719516328,4.60517018598809,0.6196453570224314,6.8551272304497835e-06,1.1852281345887032e-13,3.2446568044024673,0.44455329202513355,0.0028471985927604982,4.385993821048477e-07,3.2446568044024673,0.5554467079748666,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5243660084686803,0.5247552151127342,0.9999992104539592,0.999999210453959,1.0,1.0,1.0,0.58,0.58,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.07333333333333333,0.6705228675296391,0.07333333333333333,0.6705228675296391,0,104.87703899087697,4,2,136.9523204330876,0.5,0,1.0,1.0,1.0,1.0,60:160,,,,,0.9858997751366902,0.992949891740064,0.992949891740064,0.992949891740064
0.08456270525188977,0.07498142725584314,0.010180988487294703,0.014450156513244609,0.0,0,0.99067598258843,0,0.02050316750028068,0.031249695203456242,0,0.534954553873999,0.2861279783813345,0.013401115094512,0.9977201170111584,0.5853081399722503,0.2913733986602323,0.0148832723864489,0.9877468427968444,0.49422843159432134,0.493632089130996,3.00000089999998e-14,0.9999998999999902,0.5057715684056787,0.4936320891309959,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,-0.17080778292488896,0.7601400302958788,-0.5087713675479868,-0.760140030295879,0.5087713675479868,-1.0000000000000002,-0.7418072636348179,0.5075247870197065,-0.9951635354507747,0.9951635354507748,0.4231124025200798,0.25549212515374164,4.60517018598809,0.5615504280537853,0.4592230490805307,0.2380793257011494,4.60517018598809,0.6234856551509267,2.862534397944199e-06,1.080627748513214e-13,3.0369014164388,0.4245966856660663,0.0023362874863875104,4.1121415401206294e-07,3.0369014164388,0.5754033143339338,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.49622325617141155,0.5035137655888,0.999999571480594,0.9999995714805938,1.0,1.0,1.0,0.53,0.53,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.074,0.6596206191010259,0.074,0.6596206191010259,0,99.57276947781007,4,2,121.14396495974552,0.5,0,1.0,1.0,1.0,1.0,90:190,,,,,0.9971281656232125,0.9985640841785041,0.9985640841785041,0.9985640841785041
0.07907820391648779,0.08290838960517906,0.03165342554169413,0.05345574452435395,0.0,0,0.99549912003672,0,0.018599695006871975,0.03015900315014506,0,0.5313824787304645,0.2967043766398144,0.013401115094512,0.9977201170111584,0.5849896887260916,0.2994981983167936,0.0148832723864489,0.9890496685158808,0.497044551987295,0.4960307841396396,3.00000089999998e-14,0.9999998999999902,0.502955448012705,0.4960307841396395,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,-0.27020547494326896,0.8223327295587194,-0.5251145381566018,-0.8223327295587193,0.5251145381566018,-1.0,-0.8200968887861388,0.5099081407925906,-0.9966415199350439,0.9966415199350439,0.4127002411463487,0.24581604793982822,4.60517018598809,0.553778097753617,0.4606630763055933,0.260473857144675,4.60517018598809,0.6299089462528785,1.3743176450337867e-06,9.522145936405281e-14,2.8220780522059377,0.4362089881687259,0.001856742526428704,3.891869149967215e-07,2.8220780522059377,0.5637910118312741,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5080830164141599,0.5347524953321019,0.9999997790728125,0.9999997790728122,1.0,1.0,1.0,0.48,0.48,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.09333333333333334,0.36794131401688207,0.09333333333333334,0.36794131401688207,0,94.74948201248972,4,2,108.08461424398696,0.5,0,1.0,1.0,1.0,1.0,120:220,,,,,0.993023998902133,0.9965120017926602,0.9965120017926602,0.9965120017926602
0.06374456799364087,0.05178358761940633,0.03023014639254918,0.04411049128854588,0.0,0,0.9971030975742375,0,0.023663914490875085,0.02917510423908685,0,0.5234062815371311,0.30259411861530605,0.013401115094512,0.9977201170111584,0.5486709132211984,0.3069326344284778,0.0148832723864489,0.9890496685158808,0.5019330295562374,0.4938891465641925,3.00000089999998e-14,0.9999998999999902,0.4980669704437625,0.49388914656419247,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,-0.24800806167776956,0.770752282731974,-0.5941722922788781,-0.7707522827319743,0.594172292278878,-1.0000000000000002,-0.7751137776687579,0.5674290038196047,-0.9935030555365526,0.9935030555365527,0.3881176322586937,0.19057626378643655,4.60517018598809,0.540061773656441,0.4212327359313598,0.24607685053939934,4.60517018598809,0.6103818893310892,2.034698678576434e-06,9.902800754152429e-14,2.7822769693178637,0.5342879314887719,0.0013180384689714022,3.3830689698836524e-07,2.7822769693178637,0.46571206851122826,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.484596567545569,0.5755661944688835,0.9999998999999602,0.99999989999996,1.0,1.0,1.0,0.47,0.47,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.08333333333333333,0.5099167532749503,0.08333333333333333,0.5099167532749503,0,95.0406415465383,4,2,110.31263145714246,0.5,0,1.0,1.0,1.0,1.0,150:250,,,,,1.0032836147841502,1.0016418056600511,1.0016418056600511,1.0016418056600511
0.1839793316434787,0.06172343046247437,0.03590622037856457,0.047249625629040455,0.0,0,0.9970801007260928,0,0.022804464728018926,0.036392795865678146,1,0.488042422507877,0.3159639741768889,0.0159321572788161,0.9949024769066904,0.5181504716713251,0.30594294049826604,0.0332076707440103,0.9890496685158808,0.5018325039613508,0.4921077256597042,3.00000089999998e-14,0.9999998999999902,0.49816749603864907,0.49210772565970407,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,-0.08768533938798714,0.7960305806704145,-0.4492627327088497,-0.7960305806704143,0.44926273270884964,-1.0,-0.8006434142579314,0.41894406901799974,-0.9931834951491922,0.9931834951491919,0.35389163460811246,0.19426518662099915,4.60517018598809,0.42813436165496965,0.395059691443195,0.25472678472078164,4.60517018598809,0.5085131736656525,1.922549545932766e-06,9.54054126735734e-14,2.694935017668275,0.5342879314887719,0.0015684236807156128,3.334756155645427e-07,2.694935017668275,0.46571206851122826,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.5876265445955605,0.5872343318817772,0.9999998999999602,0.99999989999996,1.0,1.0,1.0,0.45,0.45,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.09733333333333333,0.31880660895683616,0.09733333333333333,0.31880660895683616,0,99.72838531125782,4,2,121.06290801665128,0.5,0,1.0,1.0,1.0,1.0,180:280,,,,,1.0040267342814362,1.0020133658894974,1.0020133658894974,1.0020133658894974
0.13711157659489703,0.10417217097717849,0.06399349806712112,0.09170392152451148,0.0,0,0.9910808395649936,0,0.022302871466971637,0.03715310614516409,1,0.4758664971555593,0.29636031676438795,0.0159321572788161,0.989367566272119,0.5212131952043811,0.3012853820539236,0.0227046654471692,0.9890496685158808,0.5055219774782347,0.49390945657658747,3.00000089999998e-14,0.9999998999999902,0.49447802252176537,0.49390945657658736,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,0.022042023898491997,0.7039979621126582,-0.483117777498524,-0.7039979621126581,0.48311777749852386,-1.0,-0.7104155670543676,0.4569690615463973,-0.9950762602910616,0.9950762602910612,0.3569173320488231,0.20298634758785772,4.60517018598809,0.4049970231878357,0.39282640817143,0.228294948487473,4.60517018598809,0.5363867346253562,1.9985352741746847e-06,8.823948876619406e-14,2.606258743271009,0.6525152609060387,0.001603947805243069,3.36724787082326e-07,2.606258743271009,0.3474847390939613,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.4932140126369338,0.5479289045238188,0.9999998999999602,0.99999989999996,1.0,1.0,1.0,0.43,0.43,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.10666666666666667,0.22230571641335103,0.10666666666666667,0.22230571641335103,0,101.96558929679843,5,2,130.6135471286536,0.5,0,1.0,1.0,1.0,1.0,210:310,,,,,0.9994399550687725,0.9997199780632046,0.9997199780632046,0.9997199780632046
0.12641180898925292,0.060804593518866086,0.017266637818840986,0.02976510065065516,0.0,0,0.9887151500850275,0,0.022854572227514254,0.03883995547919489,1,0.46028716204287917,0.2879929724595712,0.0176613364148149,0.9964660385211692,0.5064935517473511,0.2919029514678619,0.0227046654471692,0.9874329874794944,0.5070350051273964,0.493412429560243,3.00000089999998e-14,0.9999998999999902,0.4929649948726037,0.49341242956024295,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,0.1522478410592983,0.6320993255528142,-0.43635825192163435,-0.6320993255528142,0.4363582519216342,-0.9999999999999999,-0.6419056172912382,0.4075663845196787,-0.9950414737246355,0.9950414737246355,0.35198140727779703,0.22200711472128248,4.60517018598809,0.38584815111624116,0.38029070487617406,0.21652027497448778,4.60517018598809,0.5161350004834336,4.381013918868969e-06,1.0094529298772829e-13,2.950989253475329,0.6525152609060387,0.00246280312474484,3.9833173705097767e-07,2.950989253475329,0.3474847390939613,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.45897973786166846,0.4991476258175884,0.9999996572655001,0.9999996572654999,1.0,1.0,1.0,0.51,0.51,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.07933333333333334,0.5728768132514847,0.07933333333333334,0.5728768132514847,0,83.1680101527005,5,3,86.13221401688676,0.5,0,1.0,1.0,1.0,1.0,240:340,,,,,1.0002079417846506,1.0001039700670296,1.0001039700670296,1.0001039700670296
0.0724025650119355,0.046471074990500676,0.02494272545596765,0.03631018741026181,0.0,0,0.9872268281038806,0,0.024768905604970526,0.030660437894296046,0,0.47235847006999326,0.28538256440171295,0.0215966594737935,0.9964660385211692,0.5107302496578872,0.28088014466445127,0.0227046654471692,0.9956675067217312,0.5079501833431407,0.4960381913129523,3.00000089999998e-14,0.9999998999999902,0.49204981665685926,0.4960381913129522,1.0000000994736041e-07,0.9999999999999699,0.5,0.502518907629606,0.0,1.0,-0.010163630054446185,0.6513822968342616,-0.5259464572411416,-0.6513822968342617,0.5259464572411416,-0.9999999999999999,-0.6659059646295316,0.4952075318051705,-0.992756687865423,0.9927566878654234,0.35771870095825836,0.21258508869382917,4.60517018598809,0.4049970231878357,0.40051407850047105,0.24719047923782664,4.60517018598809,0.4915229420658491,3.2322756447182985e-06,1.0357842487108961e-13,2.8681891322813367,0.756043819092173,0.0020510249736042886,3.6763189268816006e-07,2.8681891322813367,0.24395618090782703,0.0,0.0,0.6931471805599453,0.5,0,0,0,0,0,0.4590200519332195,0.47735437512352197,0.9999998999999602,0.99999989999996,1.0,1.0,1.0,0.49,0.49,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.06466666666666666,0.8070168201365557,0.06466666666666666,0.8070168201365557,0,102.1606112492328,3,2,134.02070641111914,0.5,0,1.0,1.0,1.0,1.0,270:370,,,,,0.9924775170193069,0.9962387591140572,0.9962387591140572,0.9962387591140572
